index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
Nigeria,-0.2902030104771858,0.4993782297888925,42.933334,-161.20851000000005,9.065131,-2.64025
Ethiopia,0.33098723020216203,0.5596634656016602,113.80225,-98.36933,7.663483999999999,-0.84645456
Egypt,0.1039473741427505,0.7918858614500179,89.84725,-89.90545,8.109095,-1.0839514
Congo,0.4813439246890702,-0.06201407899755654,215.47891,22.592556,4.031052,-4.692552
Tanzania,0.8114480374616619,-0.1341170056610403,227.51352000000003,52.261166,3.3600452000000005,-5.2725480000000005
South Africa,2.1064057490671173,-0.2877649158194869,87.0479,152.54955,2.1012702,-4.406671
Kenya,1.2256253698445922,0.2949010079553755,183.31601,124.85447,3.001026,-4.7291055
Uganda,1.1730196545873617,0.09614622141151792,234.23378,107.03608,2.8083797,-5.265353
Sudan,-0.2332034436704541,0.4119836782477492,45.971508,-138.26393000000002,9.235966,-2.5714066000000004
Algeria,-0.1475442815082016,-0.5266048070180871,-106.97675,135.425,10.787912,-4.6501519999999985
China,-0.047524384000398025,1.4334566603462289,137.04617,-267.35117,6.795052,-1.1646473
India,0.014647531049272003,0.28558109253574776,72.6037,-146.71788,9.198241,-2.8803184
Indonesia,-0.616518927189132,-0.2215956678258484,-169.58577,34.726166,11.637986,-4.349399
Pakistan,-1.013017526465908,-0.07766977639840995,-233.59311,64.110916,12.313355,-4.511685
Bangladesh,0.4761723683078394,-0.14553122465421933,151.89088,-1.413272,3.763759,-3.9701538
Japan,-2.020236378743148,-0.3873527043752345,-280.94476000000003,-152.24586000000005,13.848298000000002,-2.2884855
Philippines,-0.8773910358012269,-0.03482415918604388,-209.25893,-8.316908,12.146434,-4.268457
Vietnam,0.5582854896344707,1.4246060397560962,47.54611,-290.6574700000001,7.432533999999999,-1.2417898
Iran,-1.0294751262344874,-0.3283048101567843,-267.33014,-16.750970000000002,12.667876,-4.0862612999999985
Turkey,-1.0337348427018052,0.28434103531343397,-145.7288,-105.398155,12.593825,-2.5181767999999995
Russia,-0.946367332166249,-0.76409116460116,-68.835175,190.58075,13.451578,-3.768937
Germany,1.1364082685974335,-0.2592253974750484,265.355,101.32519,2.6510339,-5.4798474000000015
United Kingdom,2.2529408905127286,-0.34616856799941176,60.03879000000001,144.95145,1.918106,-4.5062737
France,1.4286793232678043,-0.2428602854820104,114.44744,104.41408,2.0386415,-5.1555176
Italy,-0.4032936470564848,-1.0040699216079376,-130.49643,202.57664,10.531014,-5.1379595
Spain,-0.5139717407704413,-0.4913930006859045,-88.762054,169.58176,10.758703,-5.277869
Ukraine,-1.2280471292561008,-1.055413538770648,-46.527397,241.83304,13.970847,-3.3862994
Poland,0.5938872096011055,-0.4856569976359218,262.05447000000004,37.874523,3.6370618,-5.117595
Romania,-0.07948958765295297,-1.1015586490986466,-137.82533,224.8387,10.381906,-5.241751
Netherlands,1.6936324487647882,-0.4789661660968501,94.696365,125.392075,1.9342742,-4.863669
Austria,1.2345634003483683,-0.4331176369602529,271.8832,125.98739,2.2304115,-5.366999
United States,-0.0032074008112936364,1.8831272880208096,147.59894,-297.64767,6.8971353,-1.1162667
Mexico,-1.1976780592079028,-0.2712142574185412,-249.01956,-136.08185,13.681702,-2.442585
Canada,1.7859061367775038,-0.12294276631049728,110.1551,174.89336,2.6365206000000003,-4.082306
Guatemala,-0.7389555962146144,-0.16934386582475452,-241.25081,25.386263,12.466965,-4.2330837
Haiti,0.04872210811136687,-0.179201175480643,-158.00377,130.07587,10.376478,-3.6122928
Cuba,-0.06804506140336454,0.9568920537558904,101.672585,-261.05804,6.966082000000001,-0.94452995
Dominican Republic,-0.3384167155055217,-0.191395976287897,-140.45651,73.698524,11.148937,-4.056303
Honduras,-0.5364405523434819,-0.00013163877585122151,-168.75302,67.11383000000001,11.755496,-4.036183
Nicaragua,-0.8787739019206072,-0.12568879315007211,-239.18109,3.5874958,12.316728,-3.9254887
El Salvador,-0.3288667886267925,0.13816075179819307,-108.746155,-1.9876221,11.259022,-3.4363995000000003
Brazil,-1.515623386407501,-0.09575496728550004,1559.9633,-117.39828500000002,13.98774,-2.5277538
Argentina,-0.4747078013635333,-0.05441735960187829,-126.93925,54.46214000000001,11.412589,-3.838348
Peru,-1.0857073417831784,0.2129900252261096,-181.97913,-128.83333000000002,12.93162,-2.2227633
Venezuela,-1.2628611892334316,0.17691320287730852,-208.46234,-123.65617,13.308532,-2.24008
Chile,-0.42449805980426986,-0.32921723287828125,-113.2057,97.70341,10.99759,-4.3884635
Ecuador,-1.3820974648293798,-0.2700750612545492,-3715.6704,-17.771404,14.101542000000002,-3.0096967
Bolivia,-0.9944521784047184,0.2729271115312084,-177.8412,-104.084946,12.798178,-2.3319414000000003
Paraguay,-0.5042164652602279,0.3810293006014063,-106.80556,-31.73135,11.396119,-3.117385
Uruguay,-0.6466346651149227,0.2932988113837776,-116.717094,-54.959385,11.745113,-2.9489808
Australia,0.9704761523866524,-1.6095958525419796,28.71385200000001,16.414991,3.102287,-3.776377
Papua New Guinea,0.8780827325837417,-0.17440914137958471,154.41165,22.628872,3.5842652000000004,-4.0950875
New Zealand,1.3316772090436828,-0.7273423101518744,49.25722,18.150764,3.2228425,-3.7059224
Fiji,1.2388386364487531,0.07999524902633967,174.72598,96.64553,3.0927668,-4.4326677000000005
Solomon Islands,1.2658013604247902,0.5303287960335376,200.99203,139.94313,2.9491422000000003,-4.8733435
Vanuatu,0.08148192894276855,0.9754378343437808,90.63493,-239.32549,7.298358,-1.0115701
Samoa,-0.2717985199064521,0.7614870506651866,106.29037,-217.6309,7.146984599999999,-1.0435948
Kiribati,0.8368032688316082,-0.20543255958552264,205.24551,54.30094,3.6125767,-4.886132
Micronesia,0.4202391843700887,1.164751675643834,72.9364,-271.49155,7.481130999999999,-0.9778502
Tonga,-0.17362209178049007,-0.013938769444417487,154.50513999999995,-139.21136,10.614723,-3.5669236000000004
Colombia,-1.1734013543836204,-0.5008802394357497,-34.716305,275.3706,14.178357,-2.969194
